,index,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371
0,0,0.0,70.5084344985,72.2617886066,73.2107582234,73.7499786162,74.0522173594,74.2148833565,74.2523002685,74.2159150499,74.0962981743,73.9983151254,73.8192022907,73.5674158746,73.3320909313,73.0832826446,73.3564466573,73.3450607108,73.2774763176,73.1821502551,73.064341243,72.9512821138,72.7782952173,72.7153360049,72.5586996117,72.4236819035,72.3149429974,72.2636436103,72.1425566066,72.0640301766,71.9663985937,71.8881367633,71.7803857061,71.6907018406,71.619841973,71.5640141102,71.4383937458,71.4230300149,71.3373007684,71.2938672753,71.1564581703,71.1055414734,71.0881427199,71.0064037281,70.9884470371,70.94447232,70.8230153956,70.7756170838,70.743535952,70.7513083018,70.6520700089,70.6033859362,70.5763817334,70.4982094823,70.5281903102,70.5025338461,70.4636336478,70.4182063673,70.3858522381,70.3024489682,70.2528232997,70.3088103993,70.2299752428,70.2191930526,70.254810961,70.2694637327,70.232954636,70.2316634976,70.1687490866,70.1967756313,70.2142568192,70.093666465,70.0707952559,70.1856841456,70.2201978764,70.103231198,70.2298757527,70.2952122275,70.1192115524,70.2154976943,70.1894973281,70.2999208842,70.3617378333,70.3152965661,70.3547596498,70.3547133414,70.3752364007,70.3169562367,70.5126122274,70.5495534669,70.6743060256,70.5940735815,70.6009284797,70.5220326786,70.8418772004,70.7147513745,70.7266780218,70.7719048549,70.9673601042,71.1254498503,71.0334606109,71.0028808066,70.9780838582,71.213134941,71.3604320686,71.3535235615,71.5093976401,71.4704205415,71.6067166022,71.700074319,71.749144067,71.748033352,72.0978628019,72.1084345139,72.2913170573,72.2558340536,72.3130685106,72.2713772567,72.6023937362,72.4926555988,72.4153680817,72.7821369575,72.8064049729,72.9770378993,73.121459019,73.2426740342,73.1357802083,73.6878083945,73.5482443583,73.4273555568,73.8368683763,73.8107386176,73.9484545827,74.0176079021,74.446251817,74.3536711479,74.3517110266,74.3728205639,74.4280396503,74.5838444016,74.5337768093,74.8518143704,75.1023088971,75.3575211864,75.6166588052,75.13419411,75.5273491005,75.8774728781,75.5503746878,75.8984757377,75.7400139383,76.0225615839,76.9351275356,76.457474552,76.4167546639,76.8340480472,76.6355140187,76.9715293525,76.6685951717,77.0383428823,77.0172413793,76.7701639541,77.0429972341,76.9321922317,76.662302763,77.4070061394,77.1087973442,77.6109969979,77.6869062371,77.6027693639,77.9207831052,77.6966132246,78.4420469168,78.3017892233,77.103106126,77.658734634,77.4722681142,77.3987730061,78.2146516393,77.9927932737,77.9816513761,77.1899140067,77.0953977446,78.2933418084,77.9046673287,77.6358930112,78.2881751301,77.6671675432,77.8325123153,77.9848453819,79.255774166,78.9039875251,77.1494785632,77.5619232637,78.0561883068,77.7924130664,78.1893004115,78.5550458716,78.5970149254,78.6338116032,77.7417261518,77.2711921648,77.0884737399,78.7656135195,78.2509505703,76.6785856178,77.25,79.4066317627,76.5079365079,78.1576448243,76.6600594648,78.1169167098,78.0368763557,78.1197537773,78.1268179174,78.5800970874,80.5449936629,79.1749833666,77.6454099509,80.8963997061,76.6717325228,77.8309409888,81.0833333333,78.3059636992,79.4986571173,78.1278962002,78.4046692607,79.4871794872,78.8399570354,78.3295711061,80.3571428571,79.5566502463,77.5064267352,77.972972973,76.7806267806,76.311844078,78.6053882726,76.5853658537,81.5068493151,78.9007092199,77.6363636364,80.4143126177,78.8349514563,81.2244897959,79.0598290598,82.9977628635,79.6803652968,83.4532374101,78.9603960396,78.590078329,79.781420765,75.0708215297,75.1479289941,78.6377708978,81.3725490196,80.8873720137,80.2083333333,80.6451612903,78.7072243346,82.7868852459,81.8565400844,82.3788546256,79.6296296296,80.5825242718,80.303030303,82.1052631579,82.5136612022,78.7709497207,80.3571428571,83.125,82.3529411765,84.3537414966,78.0141843972,77.2058823529,78.9473684211,84.2975206612,80.3418803419,87.610619469,82.5688073394,79.8076923077,74.2574257426,73.1182795699,81.8181818182,83.3333333333,81.0126582278,87.1794871795,82.8947368421,87.6712328767,75.3424657534,80.303030303,78.3333333333,78.3333333333,87.2727272727,86.5384615385,68.0,77.0833333333,72.7272727273,78.5714285714,78.0487804878,82.8571428571,78.7878787879,77.4193548387,83.3333333333,89.6551724138,82.7586206897,78.5714285714,70.3703703704,92.5925925926,92.5925925926,70.3703703704,86.9565217391,77.2727272727,86.3636363636,90.9090909091,72.7272727273,77.2727272727,81.8181818182,70.0,84.2105263158,88.8888888889,88.8888888889,76.4705882353,87.5,81.25,86.6666666667,86.6666666667,86.6666666667,71.4285714286,69.2307692308,100.0,91.6666666667,75.0,63.6363636364,70.0,66.6666666667,87.5,75.0,100.0,50.0,100.0,100.0,100.0,80.0,100.0,100.0,60.0,75.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,75.0,75.0,33.3333333333,66.6666666667,100.0,100.0,50.0,100.0,100.0,100.0,100.0,50.0,100.0,100.0,100.0,100.0,50.0,50.0,0.0
1,1,0.0856888235237,1.69553432381,1.64216458288,1.62363462127,1.61291711439,1.6064957605,1.60376106873,1.61693569325,1.61834267025,1.62081399019,1.64533390441,1.66640316437,1.67644864484,1.6849154205,1.7076646798,1.70676613354,1.68753898722,1.69904856604,1.69546705824,1.70926372431,1.71645022399,1.72254514834,1.72734164185,1.73744748331,1.74441987717,1.75300501145,1.74885485007,1.76326953345,1.76845414443,1.7643393256,1.76661388027,1.77608569773,1.77728575669,1.78513374583,1.7842619377,1.79561061277,1.80516800275,1.8080938978,1.80361207017,1.80744754731,1.81865322952,1.80450969066,1.81448059776,1.8188064156,1.82564698041,1.8351328047,1.84714325776,1.84034079906,1.8470284396,1.84021701822,1.83949369945,1.82012768353,1.84618600481,1.84760296716,1.83356065784,1.84531505588,1.84503928774,1.83964054392,1.84881849583,1.85722170332,1.87982401523,1.8634164921,1.86526416009,1.86263593695,1.8643507087,1.86365479232,1.84891303149,1.85416724375,1.86948265371,1.86331814279,1.88630873462,1.86865120927,1.88293860906,1.87029440154,1.8536945275,1.85535297405,1.8557594714,1.85476323104,1.8379732969,1.84587673391,1.83340925256,1.8343278016,1.87235518557,1.85910829315,1.84505946427,1.87117413821,1.81937387314,1.83604104318,1.84723104882,1.83446969961,1.88819351253,1.87063587943,1.83367549949,1.83276312808,1.86202281158,1.87691240975,1.85245829371,1.83305549802,1.88559380237,1.81980649977,1.82151002281,1.83609001903,1.83766033864,1.80057185544,1.79332330557,1.82506256485,1.80681438374,1.81805086838,1.76157599388,1.81435264438,1.76364868448,1.73890490981,1.7158669201,1.64158501597,1.69814528813,1.7902984078,1.77657870594,1.76800801714,1.76778028284,1.81354110693,1.78330079592,1.75369574412,1.70799295376,1.63815895969,1.7233570361,1.70585304515,1.68661521061,1.72440719436,1.71586011239,1.68623693131,1.73624658603,1.75493871893,1.64681785897,1.61279158303,1.58384586077,1.63307984791,1.68177742353,1.6102722824,1.55291746977,1.74331918798,1.79268468989,1.62683777093,1.63665254237,1.66754529564,1.59001885971,1.50366785377,1.4486279515,1.65528726062,1.5941826318,1.53688148773,1.60003069603,1.47017473388,1.43013375957,1.54875043999,1.66459169087,1.62828788901,1.57722348199,1.45163835271,1.52600264434,1.54597701149,1.49540568134,1.4269549912,1.48123765635,1.65368979536,1.59624413146,1.50897842161,1.59582872492,1.56959933912,1.47987884033,1.67678781836,1.53685608576,1.58368801346,1.55134967422,1.45599654875,1.62399909778,1.72291715837,1.52147239264,1.39600409836,1.62818630722,1.44564915207,1.32633726862,1.5086863761,1.43016049579,1.47302217809,1.58757549612,1.63287277947,1.61532682194,1.65517241379,1.55642023346,1.17621899059,1.18066384495,1.27462340672,1.55415250121,1.46798278917,1.26448893572,1.31687242798,1.54816513761,1.61194029851,1.55957579538,1.62232316677,2.06011482607,1.72717659499,1.72667156503,1.36882129278,1.43027413588,1.33333333333,1.04712041885,1.22448979592,1.75688509022,1.63528245788,1.44852560786,1.51843817787,1.39899272524,1.80337405468,1.88106796117,1.33079847909,2.12907518297,1.75192711983,1.10213078619,1.36778115502,1.75438596491,1.66666666667,1.72860847018,1.52193375112,1.20481927711,1.45914396887,1.33333333333,1.07411385607,1.46726862302,1.54761904762,1.35467980296,1.15681233933,1.75675675676,1.7094017094,1.64917541229,0.792393026941,0.487804878049,0.684931506849,1.59574468085,1.45454545455,0.941619585687,0.582524271845,1.83673469388,1.7094017094,1.11856823266,1.3698630137,1.43884892086,2.72277227723,1.04438642298,1.6393442623,1.98300283286,1.77514792899,2.16718266254,0.980392156863,1.02389078498,1.73611111111,1.79211469534,0.760456273764,0.819672131148,1.26582278481,0.881057268722,0.462962962963,2.42718446602,3.53535353535,1.57894736842,0.0,1.67597765363,2.38095238095,1.25,0.0,0.0,1.41843971631,0.735294117647,0.751879699248,0.826446280992,1.7094017094,1.76991150442,1.83486238532,1.92307692308,0.0,0.0,1.13636363636,2.38095238095,1.26582278481,0.0,1.31578947368,1.3698630137,2.7397260274,3.0303030303,1.66666666667,0.0,0.0,3.84615384615,4.0,2.08333333333,4.54545454545,4.7619047619,0.0,0.0,0.0,0.0,0.0,3.44827586207,6.89655172414,3.57142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54545454545,0.0,5.0,5.26315789474,0.0,0.0,0.0,0.0,6.25,6.66666666667,0.0,0.0,0.0,0.0,0.0,8.33333333333,8.33333333333,0.0,0.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2,52.2741043195,10.0839137391,9.64496044649,9.44443444997,9.34670559415,9.30922942055,9.27573413927,9.30225145352,9.32727015335,9.40753319019,9.45069969096,9.52484680269,9.64508688651,9.74645642522,9.85378790343,9.62546805894,9.61054696011,9.63971110976,9.67942750226,9.70371160201,9.72403606875,9.76822099911,9.78995479592,9.81950870567,9.86033062491,9.8924379933,9.91073524319,9.92010529559,9.94296873299,9.94846596448,9.96917134147,9.99481333585,10.0154374424,10.0457492362,10.0443490187,10.0665540421,10.0635496078,10.0953009831,10.0865426651,10.1271872263,10.1712864149,10.1524595776,10.1456044942,10.1429635307,10.1423071196,10.1835780148,10.1919082041,10.2450937572,10.2170982061,10.2216888451,10.2442264197,10.2417170354,10.2950091039,10.2946348715,10.2519314707,10.2729863948,10.3029445505,10.2954883158,10.3485398086,10.3492683479,10.2835228674,10.3379927633,10.3352620171,10.3170028345,10.3411524767,10.3408807236,10.3791609508,10.3434870609,10.389411857,10.3881844,10.4209842059,10.3937519032,10.3541905649,10.323238417,10.3996617098,10.3924574222,10.3448603832,10.4447246909,10.3994275382,10.3690372627,10.4030111961,10.4202738339,10.471383975,10.3857749116,10.3942368737,10.4167525859,10.4687756106,10.3589140658,10.3885562654,10.3315118906,10.3434468935,10.4042407158,10.4710781409,10.3571014044,10.2911736369,10.4294349065,10.3738294214,10.2877979332,10.2689486553,10.3600855535,10.3926599448,10.4977730688,10.3811185223,10.4024454118,10.3917562804,10.2991374736,10.379352378,10.46536752,10.3163404888,10.402964231,10.3986329218,10.2277990132,10.2945549995,10.3597141774,10.4347025235,10.3366918431,10.3834611019,10.3815475366,10.556295689,10.4065914383,10.2887070131,10.2487434962,10.4024806074,10.4365186424,10.4205353503,10.4332249875,10.2464670569,10.2826726359,10.4233727972,10.2518628699,10.2779195054,10.2696997385,10.2476007995,10.1335917492,10.3775467625,10.0494296578,10.3576765966,10.4312183697,10.3118976695,10.3085216195,10.3561274155,10.3925630273,9.95233050847,10.1717488416,10.4976062672,10.4374029769,10.0031908105,10.3713572023,10.3167389176,10.7361625646,10.4366510629,9.93773850171,10.2464877597,10.5068637804,10.2227140683,10.0876770402,10.2292768959,10.4717824646,10.4120758043,10.5632183908,10.617980902,10.3469952225,10.3291639236,10.6318473093,10.1697363669,10.8193752829,10.3965871386,10.3593556382,10.4976200779,9.97915344874,10.1982734086,10.2840740374,9.97000723963,10.9037963762,10.3981053344,10.5499173944,10.2576687117,10.1178278689,10.5298278393,10.6199610787,11.2082786766,11.0484608351,10.5831876688,10.5097649785,10.8714408973,10.3355463844,10.7438016529,10.1083743842,11.1202129838,10.2224123182,10.2249944308,11.4947856315,10.0291403594,10.3771197165,11.406743941,10.5075445816,10.6364678899,10.447761194,10.1060511541,10.7722258274,11.0773387369,11.491011632,10.4702424688,10.9885931559,12.2367898292,11.1666666667,10.1657940663,11.3378684807,10.6837606838,11.6451932607,11.3295395758,10.9002169197,10.8561835478,11.2274578243,10.6796116505,10.1394169835,10.6453759148,11.0721793973,10.2130786187,12.537993921,11.0845295056,9.33333333333,10.1123595506,10.0268576544,11.5848007414,11.0894941634,11.1794871795,11.8152524168,11.8510158014,10.4761904762,10.8374384236,11.9537275064,9.59459459459,13.5327635328,12.4437781109,12.3613312203,13.4959349593,9.58904109589,10.4609929078,12.1818181818,10.3578154426,12.0388349515,8.77551020408,11.1111111111,9.39597315436,12.100456621,9.35251798561,10.8910891089,10.9660574413,10.9289617486,14.730878187,13.9053254438,11.1455108359,10.4575163399,11.2627986348,10.4166666667,8.9605734767,11.0266159696,9.83606557377,12.2362869198,9.25110132159,10.1851851852,10.1941747573,9.09090909091,7.89473684211,10.3825136612,9.49720670391,8.33333333333,9.375,11.7647058824,8.84353741497,15.6028368794,10.2941176471,13.5338345865,10.7438016529,7.69230769231,4.42477876106,9.17431192661,9.61538461538,18.8118811881,12.9032258065,13.6363636364,8.33333333333,12.6582278481,8.97435897436,7.89473684211,6.84931506849,13.698630137,12.1212121212,10.0,11.6666666667,9.09090909091,3.84615384615,18.0,16.6666666667,11.3636363636,11.9047619048,9.75609756098,17.1428571429,18.1818181818,12.9032258065,13.3333333333,6.89655172414,6.89655172414,17.8571428571,14.8148148148,3.7037037037,3.7037037037,18.5185185185,8.69565217391,13.6363636364,9.09090909091,9.09090909091,22.7272727273,18.1818181818,13.6363636364,20.0,10.5263157895,5.55555555556,11.1111111111,11.7647058824,12.5,12.5,6.66666666667,13.3333333333,13.3333333333,28.5714285714,15.3846153846,0.0,0.0,8.33333333333,18.1818181818,30.0,33.3333333333,0.0,12.5,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,66.6666666667,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,100.0
3,3,0.222805688875,0.602785366312,0.574594449612,0.552974544523,0.544095314385,0.532525432427,0.53115750462,0.533070553221,0.53659408707,0.538687345991,0.545017210398,0.545947481064,0.552183426369,0.555509636933,0.561654479374,0.559334902854,0.564381467978,0.569060512671,0.569728526325,0.574641653833,0.579328069986,0.584916010296,0.587578992026,0.597018467398,0.591923062891,0.592858261233,0.599173121571,0.606792188659,0.607172472209,0.60634884409,0.608562989273,0.618075211798,0.617947030785,0.618100456912,0.628312701008,0.625517682071,0.623865499391,0.618028443373,0.624694776623,0.623009668571,0.622226500949,0.637309387824,0.628207907497,0.63375377952,0.639691753411,0.648034103787,0.632936263399,0.651269330442,0.649629637426,0.642149260946,0.644620300231,0.653979753343,0.645356480794,0.654573147965,0.646235618452,0.650387391888,0.66374208154,0.657831989407,0.646199586438,0.650915626504,0.656712209678,0.66768234622,0.649695198376,0.668147972975,0.642282716942,0.648689608042,0.661449119723,0.659541768909,0.651683407932,0.656536886599,0.65143889368,0.659432098683,0.668435087101,0.676761583012,0.66566367484,0.680774835094,0.662383029951,0.651337312707,0.641810910933,0.65605260695,0.66457289444,0.669101782052,0.665972944849,0.655911335391,0.635428381965,0.638060954558,0.652966726766,0.651346729372,0.652239355119,0.666233986773,0.644766760417,0.650138410846,0.652144006095,0.646386151474,0.643558929921,0.654477488205,0.660939989546,0.633267244696,0.609529957968,0.637344970142,0.641804705317,0.628249651735,0.630066700872,0.603625185681,0.60705385807,0.578460787214,0.582938481804,0.622479216396,0.637097034779,0.582259663033,0.609881853805,0.590338456598,0.581222442039,0.623883505657,0.593677827054,0.558679942426,0.562129717458,0.571139917058,0.553392088543,0.5686906681,0.593182159483,0.565549665096,0.60572970857,0.60972319646,0.536709090086,0.525516619611,0.515803472662,0.577839090034,0.568770800371,0.577811467555,0.559740688496,0.52459119695,0.500487273088,0.529521700007,0.564233748798,0.555133079848,0.530038856232,0.501903049061,0.55195374102,0.552815689873,0.510818755723,0.533016723084,0.497881355932,0.518853527927,0.51356448571,0.496149514504,0.532865347798,0.509575353872,0.482450006992,0.502512562814,0.48346251247,0.405703956618,0.441658955161,0.4883843717,0.382717757182,0.419115521727,0.342655580751,0.352390469679,0.468267959454,0.431034482759,0.456429043301,0.502891626854,0.434496379197,0.337628333218,0.469483568075,0.497962879131,0.379206825723,0.388269310202,0.415404586759,0.371612435421,0.388957404421,0.277145402356,0.310269934843,0.345125107852,0.473666403519,0.424828888364,0.453987730061,0.397028688525,0.3870278927,0.597720322491,0.49555458388,0.53337397135,0.238360082631,0.479973518702,0.414150129422,0.287098510676,0.507137490609,0.571428571429,0.511980339955,0.320786997434,0.245043439519,0.509849362688,0.388538125304,0.404960769425,0.31612223393,0.274348422497,0.401376146789,0.477611940299,0.374298190892,0.389357560026,0.202634245187,0.493479027141,0.404114621602,0.570342205323,0.595947556615,0.333333333333,0.305410122164,0.31746031746,0.2849002849,0.346878097126,0.258665287118,0.325379609544,0.671516508114,0.349040139616,0.364077669903,0.253485424588,0.266134397871,0.560616678346,0.440852314475,0.303951367781,0.239234449761,0.333333333333,0.345721694036,0.358102059087,0.278035217794,0.194552529183,0.307692307692,0.322234156821,0.225733634312,0.595238095238,0.492610837438,0.385604113111,0.945945945946,0.997150997151,0.599700149925,0.475435816165,0.325203252033,0.684931506849,0.354609929078,0.363636363636,0.188323917137,0.776699029126,0.408163265306,0.0,0.447427293065,0.0,0.479616306954,0.742574257426,0.783289817232,0.273224043716,0.0,0.591715976331,0.0,0.326797385621,0.0,0.347222222222,0.358422939068,1.14068441065,0.409836065574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,1.47058823529,0.751879699248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51515151515,0.0,1.66666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54545454545,4.54545454545,0.0,4.54545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,4,19.2241836323,5.93369661389,5.57137968449,5.36431380258,5.24188016103,5.1715789076,5.14950238269,5.13295210167,5.15659633351,5.1696295867,5.17188415211,5.2153399326,5.23994830353,5.30280039487,5.35224437999,5.31024018117,5.31060951107,5.35031097126,5.37352453028,5.39169344235,5.424997301,5.47044224029,5.45180643644,5.50282109025,5.50308217255,5.56107627339,5.54708071012,5.57174760226,5.59630748892,5.63428066405,5.64119657354,5.67100665617,5.6610508301,5.69372807698,5.68038761222,5.73512864496,5.74378027665,5.77484668147,5.76442608108,5.79310111316,5.8069489678,5.79226496506,5.84199822517,5.83688117984,5.85132140538,5.86998233184,5.88357437961,5.86211725621,5.86369930061,5.89098271868,5.91631065272,5.92586494439,5.9075531792,5.89879682353,5.93822011116,5.96729207683,5.93833752944,5.95903300474,5.96069998588,6.00209447794,5.99925400312,6.01698724053,5.99228368337,6.00824079275,5.99395659114,5.98807430895,5.99561240589,5.99652892862,6.00908683917,5.98333993792,6.01591428853,6.02679891002,5.99329825103,6.00482625483,6.03677274204,5.96729042737,6.00275279594,5.99733640222,6.00216145542,6.02644769607,5.95478410971,5.93917317067,5.93825875824,6.01978036278,5.99747938578,5.95189699901,5.94062448779,5.91727233861,5.99056761548,5.89421674471,5.98029056971,5.90620480753,5.92829326109,5.87771998961,5.89356902609,5.86437152375,5.84517819244,5.86281840092,5.82813658965,5.81541398714,5.80550054015,5.81592010517,5.71780400205,5.66617724084,5.78093078598,5.71605651261,5.73894579557,5.68462424891,5.7123315705,5.60185602307,5.80772517015,5.71813191224,5.61244940973,5.58788502138,5.6045170523,5.64541259219,5.55443250556,5.4629003479,5.43144086903,5.50600035823,5.50289082445,5.50697839108,5.47526088614,5.29973560676,5.42936727207,5.38091057914,5.30096821905,5.29295400713,5.41628021169,5.22747750969,5.24475524476,5.2537887142,5.09902380205,5.20177199419,5.11438886772,5.18821292776,5.09116269802,5.05667321929,5.18661293149,4.96616584471,4.90578767288,5.03460819482,4.96027542373,4.91107349963,5.02248658059,4.84278452501,4.85641352904,4.8126561199,4.91539644805,4.81971903312,4.72335200675,4.60333400281,5.05173719189,4.4922562478,4.59261308618,4.77406301185,4.41924918115,4.6967864093,4.46231820185,4.48850574713,4.61834124077,4.456877043,4.68071099408,4.54075656308,4.31924882629,4.64010864645,4.40037920683,4.37009500207,4.43098225876,4.45934922505,4.52518736363,4.1769771355,4.70576067846,4.90724762726,4.57877523401,4.40169931555,4.60122699387,4.7643442623,4.28399839851,4.55935501807,4.11018801924,4.78512648583,4.52884157,4.61767626614,4.57290767903,4.73712542616,4.71450037566,4.59113300493,4.40303092361,4.31993156544,4.29939852974,4.42641946698,4.54103933949,4.60642875221,4.58377239199,4.66392318244,4.44380733945,4.35820895522,4.4603867748,4.31537962362,4.28909152313,4.22982023264,3.74724467303,3.76425855513,4.76758045292,4.125,4.40663176265,4.80725623583,4.17853751187,4.55896927651,4.55250905329,4.66377440347,4.53273642977,3.95578824898,4.24757281553,4.24588086185,3.99201596806,4.2046250876,4.04114621602,4.93920972644,4.46570972887,3.41666666667,5.09939498704,4.47627573859,4.7265987025,4.37743190661,3.58974358974,4.29645542427,4.28893905192,4.04761904762,3.44827586207,4.88431876607,5.0,4.2735042735,4.7976011994,2.85261489699,4.87804878049,3.93835616438,4.43262411348,3.45454545455,3.0131826742,4.27184466019,3.87755102041,3.63247863248,3.35570469799,3.65296803653,2.63788968825,3.46534653465,3.65535248042,4.64480874317,2.54957507082,4.14201183432,4.6439628483,3.59477124183,4.09556313993,4.51388888889,6.09318996416,4.56273764259,3.68852459016,2.95358649789,4.40528634361,6.48148148148,4.36893203883,3.53535353535,3.68421052632,4.37158469945,5.02793296089,5.95238095238,3.125,3.26797385621,4.7619047619,2.83687943262,5.88235294118,3.00751879699,1.65289256198,5.98290598291,5.30973451327,3.66972477064,2.88461538462,4.9504950495,11.8279569892,1.13636363636,4.7619047619,2.53164556962,2.5641025641,7.89473684211,1.3698630137,5.47945205479,1.51515151515,5.0,3.33333333333,1.81818181818,1.92307692308,4.0,2.08333333333,9.09090909091,4.7619047619,7.31707317073,0.0,0.0,3.22580645161,3.33333333333,0.0,0.0,0.0,11.1111111111,0.0,3.7037037037,3.7037037037,4.34782608696,4.54545454545,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.55555555556,0.0,5.88235294118,0.0,0.0,0.0,0.0,0.0,0.0,7.69230769231,0.0,0.0,8.33333333333,9.09090909091,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
